,Comment ID,Comment,Likes,Replies
554,Ugy88xRjGy0A-7GXcWB4AaABAg,Isn&#39;t this some kind of record my bruh ?,0,1
555,UgweKDEMV_Gorjy_w8B4AaABAg,All that for 19rr,0,0
556,UgyFtI__YhW11-Fjand4AaABAg,Anyone now the crosshair code? Im new im apex and i want to try with that crosshair,0,0
557,Ugybp87VDw_KQr2FanZ4AaABAg,Wowsies!!,0,0
558,UgyPcOS3GJfVNxdItRZ4AaABAg,I don’t get throwing the pistol on the ground then picking it up later?,0,1
559,UgyPR05J3Rqtt-PV-WF4AaABAg,Clicked so fast🤩,1,1
560,Ugw07boJ1OzpIHLDlX94AaABAg,We need more apex content😢,1,0
561,Ugz64HehzdcodDCha0h4AaABAg,U kinda cracked!,0,1
562,UgwKdkSRMpbt9VnvFH94AaABAg,Gahhh damn,0,0
563,UgzPQ1Rs_mkHmNCj2Y94AaABAg,nice,0,0
564,UgwuxrJhALI-HP4eruh4AaABAg,Petition to get Timmy to use a foot cam(day 59),108,5
565,UgxglSZe0vW85PF1Dgh4AaABAg,"This game is boring to me, but I completely understand you being sick of apex.",3,2
566,Ugzfjui-gD_9ts6YdzV4AaABAg,I love you,1,0
567,UgzlId_4Qn_zND1Yujd4AaABAg,Apex 😭😭😭😭,0,0
568,UgyDygpmTFFHo6K8eQZ4AaABAg,Love from india ❤️👑,1,0
569,Ugyta2OOKvTIgLY9hld4AaABAg,sheesh 21 minutes ago,0,0
570,Ugwu8fHXe9Gp_jeHYq14AaABAg,wowzers,0,1
571,UgyLAW4UwryI5HxO9a54AaABAg,boooriing video,0,0
572,UgxFrVXmUcFuxHQom_94AaABAg,seeshh,0,0
573,Ugw9dDdo-BVZeyTcX7l4AaABAg,First,2,0
574,UgyQvTBj52Xhup2qTqF4AaABAg,The game looks horrible,1,0
575,UgzRY4NtbMaVuMkX3JV4AaABAg,"Just do what makes you happy man, fairweather fans will leave, but people who really enjoy your content will stay. So again, just do what makes you happy, i’ll still watch you regardless.",28,0
576,UgykblaEXp12c1R-tGB4AaABAg,Man I would watch Timmy play any game. He’s just a class act through and through.,5,0
577,UgwrdjVupzFIO_LC7114AaABAg,"yes, you are a very consistent and impressive player. its of course your choice but we will all back you and wish you the best in your pro journeys. If you dont, im sure everyone will still stay and watch your content while enjoying it.",8,0
578,Ugx3A0nuDdzcxpZW0-F4AaABAg,"Yes you should, your one of the most consistent Players out there. Go for it!",2,0
579,UgzTH1oQE0yC1DcZJkN4AaABAg,I liked at the end. Good show of leadership and coordination.,1,0
580,UgwUUY8p_y75gAMS3w54AaABAg,We need Timmy back on apex,2,0
581,UgzAxmUD6EoT3yeZnQF4AaABAg,"Let’s be honest, Timmy would be that guy to walk into the pro scene and just destroy",1,0
582,UgxvAHcm7_HIfD7Slm54AaABAg,"If ya feel like going pro go pro, I&#39;d watch either way since you got demonic aim and shi, go for happiness Timmy",0,0
583,UgxAzfDyt0pSkWjePnh4AaABAg,You should definitely go pro in Val. Apex isn&#39;t as enjoyable and ive lost hope for the game and so as the apex community. Val is in a better place as of now compared to apex so when shit really hits the fan for apex they&#39;re going to move to Val. Like what happened with cod and apex,1,0
584,Ugx88QPQVQKAp-HnDWh4AaABAg,100% high iq god tier gamesense and godly aim<br>but also i would watch whatever you do,0,0
585,UgysLE4GE-IJMGsRS3V4AaABAg,Bro u&#39;re already one of the better players in Valorant xd,1,0
586,UgyaXqHFpuuyM9LfbYV4AaABAg,Valorant pros sh*tting their pants rn hopping Timmy doesn’t go pro and wreck everyone 😮,1,0
587,UgzRxeLPG-cTmxiWtoB4AaABAg,Apex requires more mechanical skills so he might be able to go full on pro considering his aim and recoil already top notch,5,0
588,UgzSG8dF-hJpg5D5Ek54AaABAg,i dare you to just ace with only a pistol no abylitys and u are the last one standing on your team,0,0
589,UgxnMNUCXeHwGs0ogIZ4AaABAg,All i did is read the title and i say yes i saw ur iron to radiant in 1 sitting ur insane,0,0
590,UgwTukQenwFP-2y3wsR4AaABAg,"Sure, would love to see you fail like apex 😂",1,0
591,Ugzh9pukv1P0WHAkd494AaABAg,following the journey til it&#39;s end :D,0,0
592,UgyAfdTxrNSIOG9T4E14AaABAg,plz do i will root for you in competitive 100T (or what ever you will be in) on top,0,0
593,Ugw-njNldPdSuIRHzTF4AaABAg,Game held the middle finger up to the community years ago... when then made UWHD monitors unusable just at least let us stretch it. PLLSSSS @Valorant,0,0
594,UgwY5veqkjkihMO2s7d4AaABAg,"You tried too hard man, know your limit, be like aceu",0,0
595,UgwCQgRWbQjQT1a9Bj54AaABAg,I LOVE YOU TIMMY UR VIDS ARE AMAZING,0,0
596,Ugz1-yZG9noEfxE1rZF4AaABAg,yeah you should go pro and play apex sometimes,0,0
597,Ugzk9tgkfSHUgGB4IUx4AaABAg,I can&#39;t stand the game but do what makes you happy g,0,0
598,UgzYl_6uxjqNj2EntqZ4AaABAg,yes you should i think you are the best and you should red 1 right now you are the best go pro please,0,0
599,UgyJXGneY11FqX62upd4AaABAg,Yes you should go pro valorant ngl,0,0
600,Ugz0nSvU1CqJWFi9Shd4AaABAg,i mean if u joined sentinals u and shroud would be unstoppable,1,0
601,UgwHPfTYweHCpsLdgod4AaABAg,How you just “go pro”? Do you have to win competitions or what,0,0
602,UgzyrShMFlsG4wAkaDh4AaABAg,Control alt delete. I wanna see what’s going on Timmy 😂,1,2
603,UgyFZoEv2kElvyxsv094AaABAg,You definitely could if you wanted too,0,0
604,UgwlMdRJ1nF0TVlM7TJ4AaABAg,Go PRO TIMMY,0,0
605,Ugw7rEzH-fzxpCC8Sj54AaABAg,bro ur already the best of the best,1,0
606,UgyzFKp9zfFMa2eqobR4AaABAg,"I&#39;ve never played it before but personally, I wouldnt be able to take the graphics. It just looks bad to me. Maybe it&#39;s just me...",0,0
607,Ugy0-8ug0QM1GRGX8PV4AaABAg,"awesome game , awesome player... hey make merch?",0,0
608,Ugx5ZVssRhnDmcqrTGB4AaABAg,I miss the longer vids,0,0
609,Ugya4z7JMmLDRihNVn54AaABAg,"Haven&#39;t seen the vid yet but, YESS",0,0
610,Ugy4DgPH2SUOSAszPfx4AaABAg,"yes, yes you should",0,0
611,Ugzw-htzNmu7abMBdv14AaABAg,명훈닮음 ㅋㅋ,1,0
612,Ugw1Ckiv0v9P5x1va_N4AaABAg,Love from india 💝💖,1,0
613,UgxFkOnoy3SKiOHW98l4AaABAg,"Timmy, i&#39;ll be honest. i think you should go pro in every game you touch",0,0
614,Ugxvpkx4-59BodoL3914AaABAg,Timmy can rarely clutch those key rounds. I don’t think he’s got it yet,3,1
615,Ugy5eqSOK3doXV9uqtR4AaABAg,Up to you man,0,0
616,Ugy-kpsFBDdzvtLhxId4AaABAg,Petition to get Timmy to use a foot cam(day 57),127,7
617,UgzLl_WOMAnxezLRSeh4AaABAg,yes do it bro !!!1,0,0
618,UgyQlr1Sqmq6M75dV3F4AaABAg,Go pro,0,0
619,UgxGREq6MBaevHMgXaN4AaABAg,"Like the others said, do what makes you happy timmy. I don&#39;t even like valorant but still I watch every video of yours. Love you!!",0,0
620,UgwgkXScQ7q2j1CHiwd4AaABAg,Where can I get you cross hair,0,0
621,UgzVcOIWokGDJAX7V_Z4AaABAg,go pro,0,0
622,Ugx2jOblvslJMeDjSaV4AaABAg,Yup defo,0,0
623,Ugzlv-wN2_Vp7U5uopt4AaABAg,Pls continue to post valorant it is so fun to see your valorant videos,0,0
624,UgwAsR5EN5zp_wrPjSB4AaABAg,Pls choose better game if you wanna be pro i beg u,1,0
625,UgwGnkbq8O3L8HaIgDV4AaABAg,you should,1,0
626,UgwPk4ntD0n27xOeQTV4AaABAg,Yea but stay w apex,0,0
627,UgxEKEhTo-O19kJr5_N4AaABAg,you should,0,0
628,UgwZVQKpeODv3aI0Z7J4AaABAg,Stay apex,1,0
629,Ugyba-r0FU0xgaz8g4R4AaABAg,Please In Apex,0,0
630,Ugwiu8WI232qugmmzQZ4AaABAg,U should,0,0
631,UgwylC7fnsdZmfldijd4AaABAg,Valorant is boring af to watch lol,0,0
632,UgytMjIiPLll0PTPcFN4AaABAg,Hmmm rather like ur apex content but u do u,0,0
633,Ugz-hbO599pIbKHUDmt4AaABAg,🥭🥭🥭🥭🥭🥭🥭🥭🥭,0,0
634,UgyLBWHQQcqIHCugqGd4AaABAg,Valorant is hella boring to watch,0,0
635,Ugxt1o-CmtICqP00APx4AaABAg,Yessss,0,0
636,Ugz8tRMTvC-g0HVUGMp4AaABAg,Timmy may I pls be pinned I’m ur fist comment,0,2
637,Ugz-g3F9uI89Xvj8osR4AaABAg,Yes,0,0
638,Ugw5vYbNJsd3sPgo21p4AaABAg,Yes,1,0
639,Ugzt8hyU4tDOQ08w70R4AaABAg,Surely,0,0
640,UgzV9ERbXDrgspFHKoh4AaABAg,yes,0,0
641,UgyRVtTV5RuHx9PHKaF4AaABAg,yes,0,0
642,Ugy_UBiMHkQsTvagKLR4AaABAg,yes,0,0
643,Ugwr6MWTBSm5KN1g60Z4AaABAg,yes,0,0
644,Ugx6sU_NHWXVn8hubYB4AaABAg,First like and comment,0,0
645,Ugz-BhSttimuPkYsw4V4AaABAg,I don&#39;t understand the hype of valorant! It&#39;s so boring to watch and play! It&#39;s cs go with broken abillity. It&#39;s the best simulation of camping! If people like this game it&#39;s good for them but me I don&#39;t understand...,0,0
646,UgxwB-Jfwo80Z0Y2F6x4AaABAg,Nah,0,0
647,Ugx5OPNS0hvSI46ge094AaABAg,Nah,0,0
648,UgxNkAisYvORfaVJwXJ4AaABAg,No,0,0
649,UgwK5fbkHQU4YB2DETp4AaABAg,No,0,0
650,UgxLudbGidY_SNqyI414AaABAg,No,0,0
651,UgyS42SAhs-rpMhocCB4AaABAg,Pin if u like apex more :),1,0
652,UgyKTqVm5Qg1w6RHfa14AaABAg,yes,0,1
653,Ugw_5Iwq-gDT7uJd1Qt4AaABAg,First,0,0
654,UgxAl1qwV8XJlUk7NMB4AaABAg,1st,0,0
655,Ugzq2IC_ngXAUvter9B4AaABAg,Idk why you&#39;d want too visually apex beats everything this game is way too corny sucks the devs don&#39;t care for their game we&#39;re losing everyone off apex to mediocre ass games,0,0
656,UgzRGl8Skoqoiz62tip4AaABAg,i can&#39;t even play Valorant for 6 hours and this man out here playing for 65... TIMMY!!!,16119,45
657,UgwEQJlBccAUhkkXt9N4AaABAg,"At one hour and 13 minutes I was like “there’s only 10 minutes left, the pain is almost over”<br>Then I realised that Timmy still had 11 hours to go",960,1
658,UgzD7Z6BxL0CNKpIfzN4AaABAg,This video gives me motivation and improvement. I’m currently only silver but this video thought me what skill levels are required for different rank so I know where to improve in order to rank up. Thank you !,219,1
659,UgwN9yv70_BaFA9c9aB4AaABAg,Charlie is an actual saint. So glad we have people like him helping others out when they need it.,3,0
660,UgxRE9AA9e9FZkNrwt54AaABAg,"This is actually insanely impressive that you did this. The amount of tenacity and just pure will a person needs to have to stay up for almost 3 days straight playing a video game, especially valorant, is beyond almost every persons capability. Be proud of yourself bro, if anyone says otherwise they are just stupid. Keep doing what you are doing and take care of yourself.",17,0
661,Ugyf78TGAdSZx9W8p1d4AaABAg,"This is honestly one of the most relaxing valorant videos I&#39;ve watched. No yelling, no trash talks. Just one dude climbing to radiant.",4742,30
662,Ugx_x-jwFM5EyBKgIKV4AaABAg,"63:30 We can all agree that he never disappoints us with his content, he is my fav YouTuber 100%",3,0
663,Ugwe2K0wNXt9E5Fr09Z4AaABAg,"<a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=28m49s"">28:49</a> Let&#39;s just appreciate how much effort and time she puts in these videos to make our day huge respect!<br>It&#39;s unbelievable, and I think they deserve a lot more than that 8) &gt;:-( 8)",0,0
664,UgxR-pfPr3YMmsSf2Yl4AaABAg,can we just appreciate how well edited this video was 😂,32,0
665,Ugy4HRBsVGQoctJsQVJ4AaABAg,"Really hoped Timmy got some good night’s rest after this, and hopefully took a break. This kind of dedication is insane man, but health is important",3,0
666,UgxpnQWLjskAGJ21qwl4AaABAg,"I don&#39;t think people realise how impressive it is he was able to do this with the mental &amp; physical fatigue &amp; sleep deprivation of being awake so long and still be able to play at Radiant level. You&#39;re insane man, great video regardless.",11492,80
667,UgyaWjG1ZwXcPwtUzdl4AaABAg,Imagine asking this guy &quot;Hey dude how long have you been stuck in immortal?&quot;<br><br>Literally timmy &quot;Uh about 10-15 hours I guess&quot;<br><br>totally cracked,138,0
668,UgzOzesxEMHCQwcVe4J4AaABAg,"These games are long… they’re brutal. Sometimes it’s a “1 step forward, 2 steps backwards” type of ranked grind.<br><br>This is insanely impressive and keeping any sort of positive mindset during the parts where it doesn’t all go well, while being sleep deprived, makes this a whole new monster. I can barely play 3 or 4 hours if my mindset isn’t good",1,0
669,UgyzBFCrCRYBWojTp3Z4AaABAg,"love the way its not just timmys highlights, he puts in good plays from his team mates, godly content creator",0,0
670,Ugxv5U4gxry1X2i-J6N4AaABAg,"<a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=12m09s"">12:09</a> it makes me cry thinking how insanely chad this guy is, but is still nice to everyone 🤧🤧<br>Inspirational",9,0
671,Ugx26ehXxRHsnvih-oB4AaABAg,"Here goes Timmy, breaking world records again.<br><br>Good for you, man. You’re an animal!",4236,21
672,UgxftZNVqOzLGsNVsPB4AaABAg,"<a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=3m27s"">3:27</a> Absolutely killed me, Jev staring into the soul of the camo for the galaxies to very slowly move",3,0
673,UgzLz1k0MVO2DuHuYUV4AaABAg,"I’ve watched this through 3 times now. It’s fantastic content, and he’s fun to watch:)",0,0
674,UgyLgdSDkljneJ2iDq94AaABAg,"He might be gone, but he still never fails to make me laugh.",1,0
675,Ugzta2JLDwLfRMOYV8Z4AaABAg,"Your insane Timmy, keep up the amazing jaw dropping content it really makes peoples days.",4,0
676,Ugwg_P5TZOPDYOnv5-d4AaABAg,"In the beginning, <br>Random Breach: &quot;How long do you think it&#39;ll take to get to radiant?&quot;<br>iiTzTimmy: <b>*laughs*</b> &quot;it&#39;ll take a while&quot;<br>60 hours later:",4995,10
677,UgwEyay5Um3ak11quKZ4AaABAg,"I can&#39;t stop watching you. As a brimstone main you help me so much, and you are a big big inspiration for me, thanks man",1,0
678,UgxbWFRnXciZAEuAyNh4AaABAg,"I never knew Timmy was so cracked at valorant!<br>thank you for your grind and for your content, We LOVE you !",0,0
679,UgwB8sZFrwHloPp3TdV4AaABAg,"Timmy, you did a great job, you might not read this comment but I want you to know that even if you weren&#39;t able to get to Radiant, Immortal III is very good and Im happy you made this video, thanks.",0,0
680,UgyJD_5VAERg4B4KgvF4AaABAg,I love how wholesome all your teammates are,0,0
681,Ugwh1g_etcn6vWRVFex4AaABAg,"Timmy- ”I feel good, I could go for another 48 hours”<br>Little did he know that’s exactly what was about to happen",3467,4
682,UgwzExoNDAoESdcgv4V4AaABAg,"I cant even think to comprehend the skill it takes to play valorant, With all the headshots and flicks you hit in this game, Timmy is truly a god",0,0
683,Ugw7-ap7p9e_qgI4RFJ4AaABAg,"All about mentality. Day in and day out, keep that mental strength going and you can do anything. A monster you are Timmy, nothing but respect🙏",1,0
684,UgwooSTTlmEJgCOHyKB4AaABAg,"You’re a beast, Timmy. Love your content, keep it up.",0,0
685,Ugx3oHlNwkm7GDf08uR4AaABAg,Honestly I love your content and I hope that everything keeps on going great for you:D,0,0
686,Ugz_IvRxRGGugywqlI14AaABAg,"I remember following this stream for 3 days. Immortal 3 is no joke. Tim was damn near flawless until the Immortal rank. To be honest, this was more impressive than his Apex record. Valorant has more strict regulations than Apex. Dude is a gaming beast.",3052,20
687,UgznCIOAFRmwEniY8w94AaABAg,"I used to wonder how Timmy had the patience for these types of insane streams, then he said he originally played League and it all made sense immediately lmao",0,0
688,Ugw7rRGyfWIw6OODAAJ4AaABAg,first time watching a vid from Timmy and i love the background music. don&#39;t ask me why it&#39;s just so chill mixed with the perfect gameplay. love it  🥹,0,0
689,UgzEEyIs5wKEkbN0TPR4AaABAg,Just by watching this guy makes me learn so much about the playstyle. Thank you.,0,0
690,Ugzfmm0CplB4jlBzlzl4AaABAg,I watched the whole thing and loved it the whole way through. Keep it up Timmy!!!! Next challenge is hitting #1. Love ya :),0,0
691,Ugy5Vrca2iyUWpVMhzp4AaABAg,My guy better start a series and just get good at every game,6271,75
692,Ugzhe1vzrDgiYHZ-pHN4AaABAg,"It was like 27 hours and he finally hit imm, and I just kept thinking, wow he has to play 38 more hours, in the same rank, the same plays, just frustrated out of his mind. I know how difficult it can be even after 12 hours of playing straight. To play almost 3 days nonstop must feel so draining",0,0
693,UgyA0ci3MyvKbjeERad4AaABAg,"getting better and harder over the hours, every single game a monstrous highlight reel !!!!",0,0
694,Ugz5pXw7QccZJbFDnTF4AaABAg,"I appreciate the fact that youre not throwing or anything to get clips in lower ranks, you show up, slay, get your RR and keep moving to get rank ups as fast as possible",0,0
695,UgwCdzSHJWg5b-k0FNd4AaABAg,"What a legend, I can&#39;t even comprehend that he played a game with such accuracy and focus for 65 fucking hours 🤨 🙏🙏🙏🙏🙏 be safe and healthy brother",0,0
696,UgwCVPbY8cYGmDRAa8F4AaABAg,"How actually crazy is it to queue up with John/Masayoshi, his former roommate in a random solo queue holy shit. That was goated",3759,11
697,UgxYCWHVFmRAIxe_QLh4AaABAg,"Other than the fact that you&#39;re absolutely nuts, really good job to the editor aswell nice work",0,0
698,Ugz5PSBUDQmQnaDx6MV4AaABAg,"I&#39;ve been avoiding getting hyped over the Wanderer, but that drop at <a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=1m44s"">1:44</a> has me really interested now, that was so sick. Why does this guy get the best music? (including his boss fight)",0,0
699,UgwfdsNOisaAnyBYsUN4AaABAg,It’s incredible you can be so good at too completely different games,1,0
700,UgzHbBi1C39bnxujNuF4AaABAg,Holy balls dude that was quite the journey. Well done! I&#39;d also like to point out that the editing is c r i s p.,0,0
701,UgzvSf7pcCgYBDCcmDR4AaABAg,Someone : “what rank are you?”<br>Timmy : “umm.. Apex Pred”<br>That one got me lol,3973,8
702,UgyiKBtVDS_OFvL7-CZ4AaABAg,"Everyone is talking about how crazy it was he stayed up for 65 hours playing Valorant, but no one is talking about how he had teammates with mics for the majority of games.",2,0
703,Ugw_vgG5AYATfk4j7gx4AaABAg,This dude has had more aces in 65 hours than I will ever have in my life,0,0
704,UgyKODGDZxGEDNVbz6d4AaABAg,Is it just me or has anyone else watched this dozen or more times from start to finish? That&#39;s how good timmy is,3,2
705,Ugy1PXBz302O2z2X6X14AaABAg,Everyone talks about Timmy being awake for over 60 hours. But I think we need some more love for his PC having to run valorant and stream for over 60 hours,1,0
706,UgyhWnN9_z9RRS768kd4AaABAg,"im pretty sure someone has said this before, but you start to hallucinate things at around 70ish hours of no sleep. That is how fucked your brain is without sleep and Timmy almost hit that point and was playing a game that requires fast reactions and focus. I cant even fathom that. This man is seriously built different.",2513,13
707,UgzhvuI-hKG-0Pca9C54AaABAg,It brings me chills how he did this 😮,1,0
708,Ugz-034OlmtkTEfvQld4AaABAg,"i can barely (if at all) make it through one game when the sleep deprivation hits, let alone tens at a time. youre an actual god timmy.",0,0
709,Ugw2oQvA_sEgLtzzayx4AaABAg,This is the amount you have to play to get this good. Playing 2 hours a day isn&#39;t enough anymore. Good job timmy. we love you.,0,0
710,UgzUlFG8J92L6YSHluh4AaABAg,"I really like how much Kratos&#39; and Atreus&#39; relationship have evolved as father and son. They can argue and fight here and there, but there&#39;s never that awful tension from the first game anymore. Atreus now knows how to dial things back and not press too hard, and he now knows how to appeal his reasonings in order to get through Kratos. And Kratos has gotten very patient with his son too, and indulges in most of his ideas and plans even if he might not agree with it at all",1,1
711,UgyTJslljohz9QT-UZZ4AaABAg,timmy you are truly a  giga chad putting yourself through this for the viewers,0,0
712,UgzKjkK_w_Lh0833lF54AaABAg,"You still got immortal, I enjoyed it regardless. I am proud of you for getting as far as you did.",0,0
713,Ugy2uLU6HuKEEVsp06x4AaABAg,"This is so inspiring, as an iron 2 player my dream is to hit radient one day and just seing this is anazing, I know I probably won&#39;t get to radient but seing this makes me have hope. So thank you. Thank u so much",0,0
714,UgxISP9JLMLQICBBqe14AaABAg,"I dont know if ur gonna see this, but great edits on this video from every single aspect. Well done for u man.",0,0
715,UgzHCp2N9bhVP3vPX4x4AaABAg,"Absolutely insane that someone can be this good at video games, blows my mind how it only takes him 60 hours to go from bot lobbies all the way to top tier pro",1662,18
716,UgwtPa903Lp8W_ugiPx4AaABAg,i watch this video once every couple weeks swear to god it’s the best video he’s ever made,0,0
717,UgynqZ-ItcMAyPgolo94AaABAg,I love how he puts ASMR type of lowfi music with his gameplay when it must have been painful for him! Thanks for the aesthetic vid - I come back once in a while to motivate myself to get better &lt;3,0,0
718,Ugy-ca1qCwVPIGo32lp4AaABAg,"My longest time playing was 10 hours, and yet this man is out here playing for 60+ hours💀",6,0
719,UgzH67MvhJO7w2wvVoN4AaABAg,"Even though you didn&#39;t reach Radiant at the end, you did in our hearts! <br>HUGE RESPECT!",20,0
720,UgxreymdDMXvUxShyM14AaABAg,man said &quot;reyna what rank are you.&quot; &quot;Apex pred&quot;,3259,4
721,Ugx6F2DNP_zJx71dda14AaABAg,i really just sat here and watched a 1 and a half hour yt vid and it felt like it was like 30 mins. these are the type of creators that are goated. props to you timmy!,0,0
722,Ugwum-QFtTtwp-wNL5V4AaABAg,"Thank you speed. This comeback is truly inspiring. I have never witnessed so,etching as powerful and good as this message. To celebrate this I will visit your house and give you roses. O:-)",0,0
723,UgytRKFYY2XZ2T1trbh4AaABAg,"i love the editing he done everytime he takes out his phantom, that must of took along time!",1,1
724,UgxC9vzdO0i4qnzNcHd4AaABAg,The fact that Timmy sat for 65 hours straight and played this game when I could barley get through this video😭😂,0,0
725,Ugx8fBc3_tgliHNB4xJ4AaABAg,"Editor, you did a great job. Should be really proud of this one. and thank you for going back and watching the whole thing again and again. good stuff",543,0
726,UgwYxOjlbXSnxvrxL1p4AaABAg,Even though he didn&#39;t make it he still did the impossible clap that up!  👏👏👏,1,0
727,UgxP00AK3bS9Jp0e9DR4AaABAg,"Can’t leave it there, train up and go again. Be the first to do it and you’ll be immortal in the gaming hall of fame man. I believe in you",0,0
728,Ugw9W25i9F41A07KjiZ4AaABAg,"this guy sacrificed is health for our entertainment, what a legend kudos to you sir!",0,0
729,UgxEkv69msbOhwoyF0B4AaABAg,It would be fun to se a timer on screen to see how many hours in he is when he does these challenges,0,0
730,Ugxot3N_YAdNIMEJDXh4AaABAg,He&#39;s a a person who can make impossible possible with his dedication and love towards the game and a really hard working person.,916,16
731,Ugxzb96XJSinSXvGkEd4AaABAg,The fact he did it with face cam. Even more respect,0,0
732,UgzmCCn8Qpt6ETml46h4AaABAg,This man is getting to Radiant in less than 3 days and I&#39;m stuck in Gold for months,0,0
733,UgyXlxw90P59pFs_Rep4AaABAg,"Timmy, look, you did it. Like cmon! Its RIOT&#39;s fault for changing it to 450<br>Really well done. You made history for the 2nd time ♥",0,0
734,Ugw_A2O_ztyhFHC8XDV4AaABAg,This is insane. I started 2 weeks ago and have been stuck at Bronze 3 for about 5 days lol,0,0
735,Ugz9w5JmR5Yz24961uh4AaABAg,Tenz: you should only play about 2 matches for comp everyday or until you lose once.<br>Timmy: so…..64 solo to radiant. Take it or leave it,843,2
736,UgycETcYFiS8yJwQs8F4AaABAg,Timmy deserves all the love and support! 🐐,0,0
737,UgwmGBE8AyUcW7FWhTF4AaABAg,"I honestly watch this not only for the gameplay but for the music as well, would love it if someone could help me find what songs these are because they seem good for calming you down in a stressful game",1,0
738,UgyBhKPlLyWy03qJd4Z4AaABAg,"Bro look, the thing what this dude absolutely amazing is, an average person or me, can be tried even after the thirth game. You kind of im not talking about the motivation but like the mentally and physically you are done. Like seriously after 4-5 hours you are done and lose of attention or like reaction time. But this guy even not only playing on plats, irons, he is trying to climb and playing against immortals the last hours. Like this is insane, and this dude doing it for 65 hours. This is absolutely amazing.",0,0
739,Ugw8xmn2nkxuSan6tTp4AaABAg,Insane as always brother. Love to vibes! :),1,0
740,UgwlhulDVFh-ClCBxQd4AaABAg,It’s so wholesome to see his teammates reactions when he carrys them,545,14
741,UgyKVSu1MR5ZKrH1EM54AaABAg,"The transition at <a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=57m12s"">57:12</a> is slept on.",1,0
742,UgwfSojJGQRK_-wSyX94AaABAg,"this man has done in 3 hours, what i have been trying to do for the last 6 months. holy shit he&#39;s cracked",4,1
743,Ugx57YI2ZgSGXeEhcjt4AaABAg,This video is:<br><br>✅ Life Changing  ✅ Informative<br><br>✅ Inspiring  ✅ Heartwarming <br><br>✅ Useful  ✅ Calming  ✅ Enjoyable<br><br>✅ Other,0,0
744,UgxjEF3tJGgMXmCz0lh4AaABAg,Now this is what we call hard-working dedication,0,0
745,UgzFv6psrJBiOr4GoXF4AaABAg,"The fact that he&#39;s here, breaking records and awake for days, with no sleep just amazes me, love your content man",443,0
746,UgzGOYOUFGnc9Y-1F2x4AaABAg,Honestly dont like the fact that hes smurfing but i respect the grind ✊ 💪,3,0
747,UgxKNAXs7f8kXtrRWDh4AaABAg,Idc if he didnt get it im still hella proud of him getting to immo 3 in 1 stream. Its insane,0,0
748,UgzZdTEgVQkHauCnmqh4AaABAg,"<a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=1h12m39s"">1:12:39</a> is a easily my favorite part of the video😂",1,0
749,UgwCDP2ejStphfrdraF4AaABAg,I truly respect you Timmy. Well done,0,0
750,Ugybw811QPZ_b5tEuh54AaABAg,"at <a href=""https://www.youtube.com/watch?v=6YESOZ_tGWo&amp;t=1h12m37s"">1:12:37</a> i was dead 💀 the timing and cutoff of the clip was perfect",646,7
751,UgzwU4r9pXWZjPA91-x4AaABAg,"a few of those matches show that a chain is always as strong as its weakest link. but sometimes if you hold it from the strongest link, it will hold.",0,0
752,Ugzifl_27y_DH86P1vh4AaABAg,Timmyz quote should be “I never wiff” cause dude managed to destroy 2 people with his glasses off like this man is insane,0,0
753,Ugy1YWBkeezzR8r6cfF4AaABAg,"Bro the fact that he is Predator in Apex and he still plays Valorant in a Radiant level is insane, those are completely different games. This guy is just awesome.",0,0
754,UgwmUmgqU0ocdXqnQ1N4AaABAg,"My peak gameplay is maybe diamond two. And I can only play at that level for at max 3 hours, what he did is incredible for so many reasons. But what was most impressive was his attitude throughout the entire 65 hours. Amazing stuff.",0,0
755,UgyYH7VtrYOCzFWWlRp4AaABAg,"Everything about this is absolutely and utterly insane, including the editing of <b>three days of footage</b>",765,0
756,UgzhwLKR0CleIQttxMt4AaABAg,the fact that they won this... and timmys shots and decision maiing - THE MAN DOESNT MISS,10,0
757,UgxD5vN_NrjVywi34KR4AaABAg,Timmy is one of the few creators i&#39;ll watch play any game. I know that is a super cliche thing to say but i really mean it,3,0
758,Ugzmsa6CZPx4ddn2x_54AaABAg,The commentary in the game is amazing great communications I wish my teams would be like that good job and keep up the good work,1,0
759,UgyF4yLaKZCrXpH6oFB4AaABAg,Love from india ❤️👑,3,0
760,UgyRLmJxlQdsID2MNwh4AaABAg,상범아 잘한다 너,1,0
761,UgyzFQgzFAt9vWQOJ3h4AaABAg,Early and love ur vids 💕,2,0
762,UgzKNBEbSaQUDFKk_yN4AaABAg,7th commentator? not bad,2,0
763,UgwXX9_aUN4aRG1RyeF4AaABAg,iiTzTimmy ☕️,0,0
764,Ugyln6SOt5PjRg9KGSR4AaABAg,"No way, I decided to watch and he only uploaded 6 minutes ago.",2,0
765,Ugy42WhHIo_3iIrxVlt4AaABAg,holy im early af,1,0
766,UgxYIOmBOGfHekr5bU54AaABAg,early damn,0,0
767,UgyVj8kxUnRI7fXmTB14AaABAg,early gang,0,0
